sexe;preusuel;annais;nombre
1;ARMON;XXXX;28
1;ARNALDO;1909;4
1;ARNALDO;1910;3
1;ARNALDO;1924;4
1;ARNALDO;1925;3
1;ARNALDO;1926;3
1;ARNALDO;1927;3
1;ARNALDO;1928;4
1;ARNALDO;1929;6
1;ARNALDO;1933;3
1;ARNALDO;1934;3
1;ARNALDO;1938;3
1;ARNALDO;1939;3
1;ARNALDO;1943;3
1;ARNALDO;1956;3
1;ARNALDO;1961;3
1;ARNALDO;1965;3
1;ARNALDO;1967;3
1;ARNALDO;1968;11
1;ARNALDO;1969;4
1;ARNALDO;1970;5
1;ARNALDO;1971;5
1;ARNALDO;1972;7
1;ARNALDO;1973;5
1;ARNALDO;1974;8
1;ARNALDO;1975;7
1;ARNALDO;1976;5
1;ARNALDO;1977;6
1;ARNALDO;1980;8
1;ARNALDO;1981;3
1;ARNALDO;1996;3
1;ARNALDO;2005;3
1;ARNALDO;XXXX;70
1;ARNAU;XXXX;30
1;ARNAUD;1900;86
1;ARNAUD;1901;89
1;ARNAUD;1902;82
1;ARNAUD;1903;64
1;ARNAUD;1904;74
1;ARNAUD;1905;62
1;ARNAUD;1906;73
1;ARNAUD;1907;85
1;ARNAUD;1908;80
1;ARNAUD;1909;82
1;ARNAUD;1910;66
1;ARNAUD;1911;72
1;ARNAUD;1912;74
1;ARNAUD;1913;69
1;ARNAUD;1914;69
1;ARNAUD;1915;39
1;ARNAUD;1916;38
1;ARNAUD;1917;30
1;ARNAUD;1918;41
1;ARNAUD;1919;43
1;ARNAUD;1920;63
1;ARNAUD;1921;62
1;ARNAUD;1922;53
1;ARNAUD;1923;57
1;ARNAUD;1924;53
1;ARNAUD;1925;72
1;ARNAUD;1926;56
1;ARNAUD;1927;53
1;ARNAUD;1928;59
1;ARNAUD;1929;62
1;ARNAUD;1930;54
1;ARNAUD;1931;51
1;ARNAUD;1932;56
1;ARNAUD;1933;51
1;ARNAUD;1934;47
1;ARNAUD;1935;56
1;ARNAUD;1936;50
1;ARNAUD;1937;55
1;ARNAUD;1938;50
1;ARNAUD;1939;52
1;ARNAUD;1940;39
1;ARNAUD;1941;46
1;ARNAUD;1942;46
1;ARNAUD;1943;54
1;ARNAUD;1944;76
1;ARNAUD;1945;60
1;ARNAUD;1946;98
1;ARNAUD;1947;100
1;ARNAUD;1948;83
1;ARNAUD;1949;106
1;ARNAUD;1950;124
1;ARNAUD;1951;129
1;ARNAUD;1952;146
1;ARNAUD;1953;180
1;ARNAUD;1954;171
1;ARNAUD;1955;174
1;ARNAUD;1956;226
1;ARNAUD;1957;222
1;ARNAUD;1958;366
1;ARNAUD;1959;411
1;ARNAUD;1960;463
1;ARNAUD;1961;574
1;ARNAUD;1962;664
1;ARNAUD;1963;776
1;ARNAUD;1964;984
1;ARNAUD;1965;1048
1;ARNAUD;1966;1224
1;ARNAUD;1967;1282
1;ARNAUD;1968;1818
1;ARNAUD;1969;2289
1;ARNAUD;1970;3031
1;ARNAUD;1971;4686
1;ARNAUD;1972;5307
1;ARNAUD;1973;5775
1;ARNAUD;1974;6189
1;ARNAUD;1975;5635
1;ARNAUD;1976;4927
1;ARNAUD;1977;4726
1;ARNAUD;1978;4888
1;ARNAUD;1979;5106
1;ARNAUD;1980;4748
1;ARNAUD;1981;4872
1;ARNAUD;1982;4473
1;ARNAUD;1983;3762
1;ARNAUD;1984;3682
1;ARNAUD;1985;3543
1;ARNAUD;1986;4119
1;ARNAUD;1987;3826
1;ARNAUD;1988;3457
1;ARNAUD;1989;3126
1;ARNAUD;1990;2749
1;ARNAUD;1991;2550
1;ARNAUD;1992;2456
1;ARNAUD;1993;2110
1;ARNAUD;1994;2040
1;ARNAUD;1995;1934
1;ARNAUD;1996;1819
1;ARNAUD;1997;1606
1;ARNAUD;1998;1546
1;ARNAUD;1999;1411
1;ARNAUD;2000;1253
1;ARNAUD;2001;1206
1;ARNAUD;2002;887
1;ARNAUD;2003;777
1;ARNAUD;2004;620
1;ARNAUD;2005;536
1;ARNAUD;2006;509
1;ARNAUD;2007;366
1;ARNAUD;2008;304
1;ARNAUD;2009;262
1;ARNAUD;2010;198
1;ARNAUD;2011;172
1;ARNAUD;2012;156
1;ARNAUD;2013;140
1;ARNAUD;2014;123
1;ARNAUD;2015;134
1;ARNAUD;2016;95
1;ARNAUD;2017;79
1;ARNAUD;2018;74
1;ARNAULD;1900;3
1;ARNAULD;1913;3
1;ARNAULD;1922;7
1;ARNAULD;1923;3
1;ARNAULD;1926;5
1;ARNAULD;1930;3
1;ARNAULD;1934;4
1;ARNAULD;1936;4
1;ARNAULD;1937;3
1;ARNAULD;1938;3
1;ARNAULD;1939;3
1;ARNAULD;1941;6
1;ARNAULD;1943;8
1;ARNAULD;1945;5
1;ARNAULD;1946;5
1;ARNAULD;1947;6
1;ARNAULD;1948;10
1;ARNAULD;1949;13
1;ARNAULD;1950;6
1;ARNAULD;1951;14
1;ARNAULD;1952;9
1;ARNAULD;1953;12
1;ARNAULD;1954;7
1;ARNAULD;1955;9
1;ARNAULD;1956;16
1;ARNAULD;1957;13
1;ARNAULD;1958;22
1;ARNAULD;1959;13
1;ARNAULD;1960;26
1;ARNAULD;1961;35
1;ARNAULD;1962;34
1;ARNAULD;1963;48
1;ARNAULD;1964;56
1;ARNAULD;1965;37
1;ARNAULD;1966;51
1;ARNAULD;1967;57
1;ARNAULD;1968;57
1;ARNAULD;1969;60
1;ARNAULD;1970;83
1;ARNAULD;1971;111
1;ARNAULD;1972;69
1;ARNAULD;1973;75
1;ARNAULD;1974;59
1;ARNAULD;1975;53
1;ARNAULD;1976;46
1;ARNAULD;1977;38
1;ARNAULD;1978;36
1;ARNAULD;1979;35
1;ARNAULD;1980;45
1;ARNAULD;1981;29
1;ARNAULD;1982;55
1;ARNAULD;1983;17
1;ARNAULD;1984;26
1;ARNAULD;1985;13
1;ARNAULD;1986;20
1;ARNAULD;1987;13
1;ARNAULD;1988;6
1;ARNAULD;1989;11
1;ARNAULD;1990;8
1;ARNAULD;1991;10
1;ARNAULD;1992;10
1;ARNAULD;1993;6
1;ARNAULD;1994;5
1;ARNAULD;1995;5
1;ARNAULD;1996;6
1;ARNAULD;1997;3
1;ARNAULD;1998;4
1;ARNAULD;1999;3
1;ARNAULD;2001;6
1;ARNAULD;XXXX;48
1;ARNAULT;1906;3
1;ARNAULT;1913;3
1;ARNAULT;1926;5
1;ARNAULT;1932;3
1;ARNAULT;1934;3
1;ARNAULT;1936;5
1;ARNAULT;1938;4
1;ARNAULT;1940;3
1;ARNAULT;1945;4
1;ARNAULT;1947;3
1;ARNAULT;1948;3
1;ARNAULT;1949;6
1;ARNAULT;1950;3
1;ARNAULT;1951;10
1;ARNAULT;1952;7
1;ARNAULT;1953;7
1;ARNAULT;1954;7
1;ARNAULT;1955;4
1;ARNAULT;1956;9
1;ARNAULT;1957;5
1;ARNAULT;1958;11
1;ARNAULT;1959;11
1;ARNAULT;1960;9
1;ARNAULT;1961;10
1;ARNAULT;1962;18
1;ARNAULT;1963;13
1;ARNAULT;1964;23
1;ARNAULT;1965;19
1;ARNAULT;1966;17
1;ARNAULT;1967;18
1;ARNAULT;1968;25
1;ARNAULT;1969;27
1;ARNAULT;1970;44
1;ARNAULT;1971;43
1;ARNAULT;1972;48
1;ARNAULT;1973;34
1;ARNAULT;1974;32
1;ARNAULT;1975;37
1;ARNAULT;1976;32
1;ARNAULT;1977;31
1;ARNAULT;1978;28
1;ARNAULT;1979;33
1;ARNAULT;1980;45
1;ARNAULT;1981;63
1;ARNAULT;1982;41
1;ARNAULT;1983;30
1;ARNAULT;1984;21
1;ARNAULT;1985;18
1;ARNAULT;1986;22
1;ARNAULT;1987;22
1;ARNAULT;1988;18
1;ARNAULT;1989;18
1;ARNAULT;1990;12
1;ARNAULT;1991;15
1;ARNAULT;1992;14
1;ARNAULT;1993;16
1;ARNAULT;1994;18
1;ARNAULT;1995;6
1;ARNAULT;1996;14
1;ARNAULT;1997;10
1;ARNAULT;1998;9
1;ARNAULT;1999;13
1;ARNAULT;2000;8
1;ARNAULT;2001;9
1;ARNAULT;2002;8
1;ARNAULT;2003;5
1;ARNAULT;2004;8
1;ARNAULT;2005;7
1;ARNAULT;2007;4
1;ARNAULT;2010;5
1;ARNAULT;XXXX;40
1;ARNAUT;1977;3
1;ARNAUT;1980;3
1;ARNAUT;1996;3
1;ARNAUT;1997;4
1;ARNAUT;XXXX;40
1;ARNE;XXXX;30
1;ARNEL;1995;3
1;ARNEL;2006;3
1;ARNEL;2016;4
1;ARNEL;XXXX;35
1;ARNO;1909;6
1;ARNO;1923;3
1;ARNO;1926;4
1;ARNO;1943;5
1;ARNO;1944;4
1;ARNO;1950;3
1;ARNO;1952;4
1;ARNO;1953;5
1;ARNO;1954;3
1;ARNO;1956;4
1;ARNO;1957;3
1;ARNO;1960;3
1;ARNO;1961;3
1;ARNO;1971;4
1;ARNO;1973;6
1;ARNO;1974;3
1;ARNO;1975;3
1;ARNO;1977;5
1;ARNO;1978;4
1;ARNO;1979;5
1;ARNO;1985;5
1;ARNO;1986;5
1;ARNO;1987;7
1;ARNO;1988;6
1;ARNO;1989;7
1;ARNO;1991;10
1;ARNO;1992;8
1;ARNO;1993;22
1;ARNO;1994;36
1;ARNO;1995;40
1;ARNO;1996;62
1;ARNO;1997;82
1;ARNO;1998;105
1;ARNO;1999;74
1;ARNO;2000;95
1;ARNO;2001;111
1;ARNO;2002;123
1;ARNO;2003;123
1;ARNO;2004;102
1;ARNO;2005;121
1;ARNO;2006;139
1;ARNO;2007;121
1;ARNO;2008;112
1;ARNO;2009;88
1;ARNO;2010;71
1;ARNO;2011;64
1;ARNO;2012;44
1;ARNO;2013;37
1;ARNO;2014;30
1;ARNO;2015;44
1;ARNO;2016;34
1;ARNO;2017;29
1;ARNO;2018;25
1;ARNO;XXXX;78
1;ARNOLD;1900;10
1;ARNOLD;1901;11
1;ARNOLD;1902;14
1;ARNOLD;1903;14
1;ARNOLD;1904;10
1;ARNOLD;1905;19
1;ARNOLD;1906;18
1;ARNOLD;1907;15
1;ARNOLD;1908;20
1;ARNOLD;1909;15
1;ARNOLD;1910;12
1;ARNOLD;1911;15
1;ARNOLD;1912;25
1;ARNOLD;1913;10
1;ARNOLD;1914;12
1;ARNOLD;1915;12
1;ARNOLD;1916;9
1;ARNOLD;1917;10
1;ARNOLD;1918;4
1;ARNOLD;1919;7
1;ARNOLD;1920;16
1;ARNOLD;1921;9
1;ARNOLD;1922;8
1;ARNOLD;1923;11
1;ARNOLD;1924;12
1;ARNOLD;1925;14
1;ARNOLD;1926;9
1;ARNOLD;1927;15
1;ARNOLD;1928;13
1;ARNOLD;1929;8
1;ARNOLD;1930;13
1;ARNOLD;1931;18
1;ARNOLD;1932;11
1;ARNOLD;1933;12
1;ARNOLD;1934;15
1;ARNOLD;1935;13
1;ARNOLD;1936;11
1;ARNOLD;1937;13
1;ARNOLD;1938;13
1;ARNOLD;1939;11
1;ARNOLD;1940;11
1;ARNOLD;1941;16
1;ARNOLD;1942;13
1;ARNOLD;1943;20
1;ARNOLD;1944;21
1;ARNOLD;1945;9
1;ARNOLD;1946;30
1;ARNOLD;1947;14
1;ARNOLD;1948;25
1;ARNOLD;1949;28
1;ARNOLD;1950;24
1;ARNOLD;1951;13
1;ARNOLD;1952;23
1;ARNOLD;1953;14
1;ARNOLD;1954;8
1;ARNOLD;1955;20
1;ARNOLD;1956;15
1;ARNOLD;1957;26
1;ARNOLD;1958;20
1;ARNOLD;1959;34
1;ARNOLD;1960;28
1;ARNOLD;1961;21
1;ARNOLD;1962;19
1;ARNOLD;1963;30
1;ARNOLD;1964;26
1;ARNOLD;1965;29
1;ARNOLD;1966;33
1;ARNOLD;1967;23
1;ARNOLD;1968;40
1;ARNOLD;1969;39
1;ARNOLD;1970;33
1;ARNOLD;1971;39
1;ARNOLD;1972;34
1;ARNOLD;1973;40
1;ARNOLD;1974;36
1;ARNOLD;1975;39
1;ARNOLD;1976;29
1;ARNOLD;1977;20
1;ARNOLD;1978;33
1;ARNOLD;1979;32
1;ARNOLD;1980;32
1;ARNOLD;1981;23
1;ARNOLD;1982;38
1;ARNOLD;1983;58
1;ARNOLD;1984;52
1;ARNOLD;1985;34
1;ARNOLD;1986;61
1;ARNOLD;1987;50
1;ARNOLD;1988;45
1;ARNOLD;1989;49
1;ARNOLD;1990;53
1;ARNOLD;1991;78
1;ARNOLD;1992;48
1;ARNOLD;1993;58
1;ARNOLD;1994;29
1;ARNOLD;1995;31
1;ARNOLD;1996;19
1;ARNOLD;1997;21
1;ARNOLD;1998;24
1;ARNOLD;1999;13
1;ARNOLD;2000;26
1;ARNOLD;2001;12
1;ARNOLD;2002;12
1;ARNOLD;2003;14
1;ARNOLD;2004;15
1;ARNOLD;2005;12
1;ARNOLD;2006;11
1;ARNOLD;2007;20
1;ARNOLD;2008;7
1;ARNOLD;2009;8
1;ARNOLD;2010;6
1;ARNOLD;2011;7
1;ARNOLD;2012;7
1;ARNOLD;2013;6
1;ARNOLD;2014;6
1;ARNOLD;2015;7
1;ARNOLD;2016;10
1;ARNOLD;2017;5
1;ARNOLD;2018;5
1;ARNOULD;1900;9
1;ARNOULD;1901;6
1;ARNOULD;1902;5
1;ARNOULD;1904;7
1;ARNOULD;1905;4
1;ARNOULD;1906;9
1;ARNOULD;1907;8
1;ARNOULD;1908;3
1;ARNOULD;1909;7
1;ARNOULD;1910;7
1;ARNOULD;1911;6
1;ARNOULD;1912;8
1;ARNOULD;1913;7
1;ARNOULD;1914;5
1;ARNOULD;1915;3
1;ARNOULD;1917;5
1;ARNOULD;1920;7
1;ARNOULD;1921;4
1;ARNOULD;1922;6
1;ARNOULD;1924;5
1;ARNOULD;1925;3
1;ARNOULD;1926;3
1;ARNOULD;1927;9
1;ARNOULD;1929;4
1;ARNOULD;1931;3
1;ARNOULD;1933;6
1;ARNOULD;1934;3
1;ARNOULD;1935;4
1;ARNOULD;1942;3
1;ARNOULD;1943;3
1;ARNOULD;1945;3
1;ARNOULD;1946;6
1;ARNOULD;1948;4
1;ARNOULD;1949;6
1;ARNOULD;1950;7
1;ARNOULD;1951;3
1;ARNOULD;1952;4
1;ARNOULD;1954;6
1;ARNOULD;1957;6
1;ARNOULD;1959;3
1;ARNOULD;1961;3
1;ARNOULD;1963;8
1;ARNOULD;1965;4
1;ARNOULD;1967;3
1;ARNOULD;1968;4
1;ARNOULD;1969;5
1;ARNOULD;1971;7
1;ARNOULD;1974;5
1;ARNOULD;1978;3
1;ARNOULD;1980;3
1;ARNOULD;1982;3
1;ARNOULD;1985;3
1;ARNOULD;1986;3
1;ARNOULD;1987;7
1;ARNOULD;1989;3
1;ARNOULD;1994;3
1;ARNOULD;1999;3
1;ARNOULD;2001;3
1;ARNOULD;2004;3
1;ARNOULD;2008;3
1;ARNOULD;2009;3
1;ARNOULD;XXXX;62
1;ARNOULT;1998;3
1;ARNOULT;XXXX;55
1;ARNOUX;1923;3
1;ARNOUX;1927;3
1;ARNOUX;1941;3
1;ARNOUX;XXXX;23
1;ARO;2004;3
1;ARO;2009;6
1;ARO;2012;3
1;ARO;2015;5
1;ARO;2017;5
1;ARO;2018;6
1;ARO;XXXX;26
1;AROLD;1967;3
1;AROLD;1970;3
1;AROLD;1971;3
1;AROLD;1974;4
1;AROLD;1975;5
1;AROLD;1976;3
1;AROLD;1977;4
1;AROLD;1979;6
1;AROLD;1980;7
1;AROLD;1981;5
1;AROLD;1983;3
1;AROLD;1985;3
1;AROLD;1986;3
1;AROLD;1988;3
1;AROLD;1990;4
1;AROLD;1991;6
1;AROLD;1992;4
1;AROLD;1993;6
1;AROLD;1994;4
1;AROLD;1995;7
1;AROLD;1999;3
1;AROLD;2000;3
1;AROLD;2002;4
1;AROLD;2004;5
1;AROLD;2009;4
1;AROLD;2017;4
1;AROLD;XXXX;45
1;ARON;1904;5
1;ARON;1912;3
1;ARON;1915;3
1;ARON;1921;3
1;ARON;1923;3
1;ARON;1926;5
1;ARON;1928;4
1;ARON;1932;4
1;ARON;1952;5
1;ARON;1969;3
1;ARON;1991;3
1;ARON;1992;3
1;ARON;1993;3
1;ARON;1994;3
1;ARON;1995;5
1;ARON;1996;5
1;ARON;1997;4
1;ARON;1998;7
1;ARON;1999;10
1;ARON;2000;11
1;ARON;2001;6
1;ARON;2002;9
1;ARON;2003;11
1;ARON;2004;18
1;ARON;2005;39
1;ARON;2006;45
1;ARON;2007;64
1;ARON;2008;96
1;ARON;2009;114
1;ARON;2010;114
1;ARON;2011;135
1;ARON;2012;120
1;ARON;2013;136
1;ARON;2014;138
1;ARON;2015;165
1;ARON;2016;161
1;ARON;2017;155
1;ARON;2018;141
1;ARON;XXXX;60
1;ARONA;1997;3
1;ARONA;1999;3
1;ARONA;2000;3
1;ARONA;2004;6
1;ARONA;2005;6
1;ARONA;2006;4
1;ARONA;2008;3
1;ARONA;2010;3
1;ARONA;2012;3
1;ARONA;2013;7
1;ARONA;2014;3
1;ARONA;2015;6
1;ARONA;2016;8
1;ARONA;2018;3
1;ARONA;XXXX;21
1;ARONE;1999;3
1;ARONE;2000;3
1;ARONE;2002;3
1;ARONE;2004;3
1;ARONE;2005;8
1;ARONE;2006;9
1;ARONE;2007;12
1;ARONE;2008;8
1;ARONE;2009;16
1;ARONE;2010;12
1;ARONE;2011;17
1;ARONE;2012;24
1;ARONE;2013;20
1;ARONE;2014;11
1;ARONE;2015;20
1;ARONE;2016;23
1;ARONE;2017;18
1;ARONE;2018;15
1;ARONE;XXXX;4
1;ARONN;2004;5
1;ARONN;2005;7
1;ARONN;2006;8
1;ARONN;2007;14
1;ARONN;2008;18
1;ARONN;2009;21
1;ARONN;2010;35
1;ARONN;2011;30
1;ARONN;2012;29
1;ARONN;2013;33
1;ARONN;2014;32
1;ARONN;2015;38
1;ARONN;2016;36
1;ARONN;2017;45
1;ARONN;2018;53
1;ARONN;XXXX;8
1;ARONNE;2011;4
1;ARONNE;2014;3
1;ARONNE;2017;3
1;ARONNE;2018;3
1;ARONNE;XXXX;18
1;AROON;2011;4
1;AROON;2017;4
1;AROON;2018;3
1;AROON;XXXX;12
1;AROUN;1989;3
1;AROUN;1991;4
1;AROUN;1993;3
1;AROUN;1999;4
1;AROUN;2003;3
1;AROUN;2006;4
1;AROUN;2008;5
1;AROUN;2009;4
1;AROUN;2010;4
1;AROUN;2012;3
1;AROUN;2013;4
1;AROUN;2014;11
1;AROUN;2015;6
1;AROUN;2016;10
1;AROUN;2017;7
1;AROUN;2018;8
1;AROUN;XXXX;34
1;AROUNA;1981;3
1;AROUNA;1983;3
1;AROUNA;1984;3
1;AROUNA;1985;5
1;AROUNA;1989;5
1;AROUNA;1990;3
1;AROUNA;1991;3
1;AROUNA;1994;5
1;AROUNA;1998;3
1;AROUNA;2000;4
1;AROUNA;2001;3
1;AROUNA;2002;6
1;AROUNA;2004;4
1;AROUNA;2005;6
1;AROUNA;2006;7
1;AROUNA;2007;5
1;AROUNA;2008;6
1;AROUNA;2009;5
1;AROUNA;2010;5
1;AROUNA;2011;7
1;AROUNA;2012;6
1;AROUNA;2013;5
1;AROUNA;2014;5
1;AROUNA;2015;6
1;AROUNA;2016;9
1;AROUNA;2017;3
1;AROUNA;2018;3
1;AROUNA;XXXX;16
1;ARPAD;2005;3
1;ARPAD;2008;4
1;ARPAD;2009;3
1;ARPAD;2012;3
1;ARPAD;XXXX;44
1;ARRIS;1999;3
1;ARRIS;2005;4
1;ARRIS;2006;3
1;ARRIS;2007;7
1;ARRIS;2008;6
1;ARRIS;2009;10
1;ARRIS;2010;6
1;ARRIS;2011;9
1;ARRIS;2012;12
1;ARRIS;2013;6
1;ARRIS;2014;11
1;ARRIS;2015;3
1;ARRIS;2016;5
1;ARRIS;2017;8
1;ARRIS;2018;9
1;ARRIS;XXXX;16
1;ARRON;2004;3
1;ARRON;2005;8
1;ARRON;2006;5
1;ARRON;2007;5
1;ARRON;2008;5
1;ARRON;2009;5
1;ARRON;2010;5
1;ARRON;2011;10
1;ARRON;2012;4
1;ARRON;2013;8
1;ARRON;2014;6
1;ARRON;2015;16
1;ARRON;2016;21
1;ARRON;2017;18
1;ARRON;2018;19
1;ARRON;XXXX;7
1;ARRY;1947;3
1;ARRY;1949;3
1;ARRY;1951;3
1;ARRY;1955;4
1;ARRY;1957;4
1;ARRY;1960;4
1;ARRY;1963;3
1;ARRY;1964;6
1;ARRY;1965;4
1;ARRY;1971;3
1;ARRY;2015;3
1;ARRY;2018;3
1;ARRY;XXXX;50
1;ARSALAN;1987;3
1;ARSALAN;2016;3
1;ARSALAN;2017;6
1;ARSALAN;2018;3
1;ARSALAN;XXXX;24
1;ARSALANE;2007;3
1;ARSALANE;2008;3
1;ARSALANE;2010;4
1;ARSALANE;2011;5
1;ARSALANE;2012;6
1;ARSALANE;2014;3
1;ARSALANE;2016;6
1;ARSALANE;2017;4
1;ARSALANE;XXXX;11
1;ARSEN;1999;3
1;ARSEN;2002;3
1;ARSEN;2003;5
1;ARSEN;2004;6
1;ARSEN;2006;9
1;ARSEN;2007;6
1;ARSEN;2008;7
1;ARSEN;2009;15
1;ARSEN;2010;14
1;ARSEN;2011;7
1;ARSEN;2012;10
1;ARSEN;2013;16
1;ARSEN;2014;6
1;ARSEN;2015;15
1;ARSEN;2016;11
1;ARSEN;2017;20
1;ARSEN;2018;20
1;ARSEN;XXXX;10
1;ARSENE;1900;257
1;ARSENE;1901;264
1;ARSENE;1902;312
1;ARSENE;1903;293
1;ARSENE;1904;308
1;ARSENE;1905;273
1;ARSENE;1906;323
1;ARSENE;1907;296
1;ARSENE;1908;289
1;ARSENE;1909;322
1;ARSENE;1910;283
1;ARSENE;1911;312
1;ARSENE;1912;303
1;ARSENE;1913;294
1;ARSENE;1914;276
1;ARSENE;1915;187
1;ARSENE;1916;157
1;ARSENE;1917;149
1;ARSENE;1918;183
1;ARSENE;1919;168
1;ARSENE;1920;303
1;ARSENE;1921;293
1;ARSENE;1922;282
1;ARSENE;1923;274
1;ARSENE;1924;252
1;ARSENE;1925;259
1;ARSENE;1926;227
1;ARSENE;1927;226
1;ARSENE;1928;234
1;ARSENE;1929;194
1;ARSENE;1930;235
1;ARSENE;1931;181
1;ARSENE;1932;173
1;ARSENE;1933;165
1;ARSENE;1934;166
1;ARSENE;1935;156
1;ARSENE;1936;152
1;ARSENE;1937;140
1;ARSENE;1938;130
1;ARSENE;1939;101
1;ARSENE;1940;109
1;ARSENE;1941;63
1;ARSENE;1942;71
1;ARSENE;1943;61
1;ARSENE;1944;63
1;ARSENE;1945;77
1;ARSENE;1946;112
1;ARSENE;1947;125
1;ARSENE;1948;93
1;ARSENE;1949;99
1;ARSENE;1950;97
1;ARSENE;1951;84
1;ARSENE;1952;98
1;ARSENE;1953;90
1;ARSENE;1954;88
1;ARSENE;1955;98
1;ARSENE;1956;70
1;ARSENE;1957;67
1;ARSENE;1958;65
1;ARSENE;1959;67
1;ARSENE;1960;65
1;ARSENE;1961;79
1;ARSENE;1962;46
1;ARSENE;1963;54
1;ARSENE;1964;42
1;ARSENE;1965;32
1;ARSENE;1966;36
1;ARSENE;1967;41
1;ARSENE;1968;32
1;ARSENE;1969;25
1;ARSENE;1970;17
1;ARSENE;1971;33
1;ARSENE;1972;25
1;ARSENE;1973;18
1;ARSENE;1974;26
1;ARSENE;1975;14
1;ARSENE;1976;12
1;ARSENE;1977;18
1;ARSENE;1978;12
1;ARSENE;1979;15
1;ARSENE;1980;13
1;ARSENE;1981;16
1;ARSENE;1982;10
1;ARSENE;1983;6
1;ARSENE;1984;15
1;ARSENE;1985;17
1;ARSENE;1986;11
1;ARSENE;1987;8
1;ARSENE;1988;9
1;ARSENE;1989;18
1;ARSENE;1990;16
1;ARSENE;1991;25
1;ARSENE;1992;30
1;ARSENE;1993;25
1;ARSENE;1994;28
1;ARSENE;1995;36
1;ARSENE;1996;28
1;ARSENE;1997;32
1;ARSENE;1998;40
1;ARSENE;1999;54
1;ARSENE;2000;63
1;ARSENE;2001;68
1;ARSENE;2002;81
1;ARSENE;2003;90
1;ARSENE;2004;99
1;ARSENE;2005;137
1;ARSENE;2006;188
1;ARSENE;2007;193
1;ARSENE;2008;220
1;ARSENE;2009;209
1;ARSENE;2010;180
1;ARSENE;2011;101
1;ARSENE;2012;45
1;ARSENE;2013;20
1;ARSENE;2014;58
1;ARSENE;2015;43
1;ARSENE;2016;38
1;ARSENE;2017;23
1;ARSENE;2018;8
1;ARSENIO;1965;3
1;ARSENIO;1968;5
1;ARSENIO;1970;3
1;ARSENIO;1971;4
1;ARSENIO;1972;3
1;ARSENIO;XXXX;36
1;ARSHAD;XXXX;21
1;ARSLAN;1982;4
1;ARSLAN;1988;3
1;ARSLAN;1990;5
1;ARSLAN;1991;3
1;ARSLAN;1994;3
1;ARSLAN;1996;6
1;ARSLAN;1998;4
1;ARSLAN;1999;3
1;ARSLAN;2000;6
1;ARSLAN;2001;5
1;ARSLAN;2003;3
1;ARSLAN;2004;3
1;ARSLAN;2006;3
1;ARSLAN;2007;6
1;ARSLAN;2008;3
1;ARSLAN;2010;5
1;ARSLAN;2012;7
1;ARSLAN;2013;4
1;ARSLAN;2014;5
1;ARSLAN;2015;6
1;ARSLAN;2016;16
1;ARSLAN;2017;10
1;ARSLAN;2018;14
1;ARSLAN;XXXX;25
1;ARSLANE;1990;3
1;ARSLANE;1995;3
1;ARSLANE;1997;3
1;ARSLANE;2000;3
1;ARSLANE;2001;3
1;ARSLANE;2004;6
1;ARSLANE;2007;4
1;ARSLANE;2008;5
1;ARSLANE;2009;3
1;ARSLANE;2010;4
1;ARSLANE;2011;5
1;ARSLANE;2014;7
1;ARSLANE;2016;4
1;ARSLANE;2017;6
1;ARSLANE;XXXX;18
1;ARSÈNE;1921;4
1;ARSÈNE;1924;3
1;ARSÈNE;1925;4
1;ARSÈNE;1926;3
1;ARSÈNE;1927;4
1;ARSÈNE;1928;5
1;ARSÈNE;1929;7
1;ARSÈNE;1930;3
1;ARSÈNE;1931;3
1;ARSÈNE;1932;3
1;ARSÈNE;1933;4
1;ARSÈNE;1934;6
1;ARSÈNE;1935;4
1;ARSÈNE;1936;3
1;ARSÈNE;1938;3
1;ARSÈNE;1940;4
1;ARSÈNE;1944;3
1;ARSÈNE;1946;5
1;ARSÈNE;1947;5
1;ARSÈNE;1948;4
1;ARSÈNE;1949;4
1;ARSÈNE;1950;3
1;ARSÈNE;1952;4
1;ARSÈNE;1953;8
1;ARSÈNE;1955;7
1;ARSÈNE;1956;4
1;ARSÈNE;1967;4
1;ARSÈNE;1969;3
1;ARSÈNE;1973;3
1;ARSÈNE;1975;4
1;ARSÈNE;1980;5
1;ARSÈNE;1988;3
1;ARSÈNE;1989;4
1;ARSÈNE;1991;3
1;ARSÈNE;1992;4
1;ARSÈNE;1993;4
1;ARSÈNE;1994;4
1;ARSÈNE;1995;5
1;ARSÈNE;1996;9
1;ARSÈNE;1997;9
1;ARSÈNE;1998;21
1;ARSÈNE;2008;3
1;ARSÈNE;2010;65
1;ARSÈNE;2011;169
1;ARSÈNE;2012;278
1;ARSÈNE;2013;300
1;ARSÈNE;2014;236
1;ARSÈNE;2015;291
1;ARSÈNE;2016;323
1;ARSÈNE;2017;341
1;ARSÈNE;2018;407
1;ARSÈNE;XXXX;61
1;ART;2003;5
1;ART;2009;5
1;ART;2013;5
1;ART;2014;5
1;ART;2015;3
1;ART;2016;6
1;ART;2017;5
1;ART;XXXX;24
1;ARTEM;2005;3
1;ARTEM;2010;3
1;ARTEM;2011;3
1;ARTEM;2012;3
1;ARTEM;2014;3
1;ARTEM;2016;8
1;ARTEM;2017;5
1;ARTEM;2018;6
1;ARTEM;XXXX;8
1;ARTEME;1908;3
1;ARTEME;1911;4
